顧客ID,売上_バッグ,購買回数_バッグ,売上_小物,購買回数_小物,売上_ボトムス,購買回数_ボトムス,売上_トップス,購買回数_トップス,売上_アウター,購買回数_アウター,group
C00001936,18000.0,2.0,10560.0,2.0,42900.0,1.0,16000.0,1.0,0.0,0.0,1
C00001937,0.0,0.0,4360.0,1.0,93500.0,3.0,67900.0,3.0,88400.0,1.0,2
C00001938,16600.0,2.0,3260.0,2.0,14300.0,1.0,34300.0,2.0,0.0,0.0,1
C00001939,9800.0,1.0,0.0,0.0,0.0,0.0,56400.0,4.0,0.0,0.0,3
C00001940,0.0,0.0,0.0,0.0,20000.0,1.0,29000.0,1.0,0.0,0.0,3
C00001941,7800.0,1.0,0.0,0.0,16500.0,1.0,34300.0,2.0,16800.0,1.0,0
C00001942,0.0,0.0,0.0,0.0,126000.0,4.0,0.0,0.0,0.0,0.0,3
C00001943,0.0,0.0,2180.0,1.0,16500.0,1.0,17400.0,1.0,0.0,0.0,3
C00001944,45400.0,2.0,6000.0,2.0,151100.0,5.0,61200.0,4.0,52000.0,2.0,2
C00001945,0.0,0.0,980.0,1.0,0.0,0.0,7600.0,1.0,0.0,0.0,3
C00001946,10200.0,1.0,0.0,0.0,19800.0,1.0,150400.0,7.0,0.0,0.0,2
C00001947,6800.0,1.0,0.0,0.0,42900.0,1.0,19900.0,2.0,0.0,0.0,3
C00001948,25800.0,1.0,0.0,0.0,14300.0,1.0,63000.0,4.0,21000.0,1.0,1
C00001949,9800.0,1.0,3260.0,2.0,111500.0,3.0,57900.0,4.0,0.0,0.0,2
C00001950,0.0,0.0,5280.0,1.0,68600.0,3.0,11000.0,1.0,0.0,0.0,3
C00001951,20700.0,2.0,5120.0,2.0,0.0,0.0,26000.0,2.0,0.0,0.0,1
C00001952,0.0,0.0,4800.0,1.0,112200.0,3.0,39200.0,3.0,77800.0,2.0,2
C00001953,0.0,0.0,0.0,0.0,68600.0,3.0,15900.0,1.0,0.0,0.0,3
C00001954,0.0,0.0,0.0,0.0,20000.0,1.0,26000.0,2.0,0.0,0.0,3
C00001955,8800.0,1.0,5280.0,1.0,14300.0,1.0,15900.0,1.0,62000.0,2.0,0
C00001956,9800.0,1.0,0.0,0.0,20000.0,1.0,14500.0,1.0,0.0,0.0,3
C00001957,7800.0,1.0,0.0,0.0,66000.0,2.0,0.0,0.0,0.0,0.0,3
C00001958,0.0,0.0,3160.0,2.0,28600.0,2.0,51400.0,3.0,0.0,0.0,3
C00001959,9800.0,1.0,0.0,0.0,34300.0,2.0,36900.0,3.0,38900.0,1.0,0
C00001960,0.0,0.0,0.0,0.0,97200.0,3.0,15500.0,2.0,0.0,0.0,3
C00001961,7800.0,1.0,0.0,0.0,20000.0,1.0,14500.0,1.0,0.0,0.0,3
C00001962,9800.0,1.0,7460.0,2.0,36200.0,1.0,0.0,0.0,0.0,0.0,3
C00001963,9800.0,1.0,1200.0,1.0,60000.0,1.0,18400.0,1.0,30800.0,1.0,0
C00001964,0.0,0.0,4800.0,1.0,64800.0,2.0,100600.0,3.0,0.0,0.0,3
C00001965,7800.0,1.0,5780.0,2.0,90100.0,5.0,0.0,0.0,31000.0,1.0,0
C00001966,0.0,0.0,0.0,0.0,20000.0,1.0,8700.0,1.0,39600.0,1.0,0
C00001967,30500.0,3.0,5880.0,2.0,50500.0,2.0,7600.0,1.0,0.0,0.0,1
C00001968,0.0,0.0,0.0,0.0,52400.0,3.0,20200.0,2.0,0.0,0.0,3
C00001969,17000.0,2.0,1200.0,1.0,37900.0,2.0,45900.0,3.0,0.0,0.0,1
C00001970,0.0,0.0,4560.0,1.0,14300.0,1.0,45500.0,3.0,0.0,0.0,3
C00001971,12900.0,1.0,5880.0,2.0,33000.0,1.0,0.0,0.0,41600.0,1.0,0
C00001972,9800.0,1.0,0.0,0.0,16500.0,1.0,10000.0,1.0,0.0,0.0,3
C00001973,0.0,0.0,5280.0,1.0,68400.0,3.0,10000.0,1.0,30800.0,1.0,0
C00001974,5890.0,1.0,4560.0,1.0,117000.0,4.0,0.0,0.0,0.0,0.0,3
C00001975,0.0,0.0,4800.0,1.0,49500.0,1.0,55600.0,2.0,0.0,0.0,3
C00001976,0.0,0.0,0.0,0.0,19800.0,1.0,15200.0,2.0,0.0,0.0,3
C00001977,0.0,0.0,0.0,0.0,20000.0,1.0,39000.0,2.0,0.0,0.0,3
C00001978,0.0,0.0,7080.0,2.0,16500.0,1.0,73600.0,2.0,134600.0,2.0,0
C00001979,0.0,0.0,2180.0,1.0,113500.0,4.0,7600.0,1.0,39600.0,1.0,0
C00001980,15600.0,2.0,3260.0,2.0,30800.0,2.0,89500.0,6.0,51800.0,2.0,2
C00001981,22400.0,2.0,4580.0,3.0,167100.0,7.0,24800.0,2.0,35700.0,2.0,2
C00001982,8800.0,1.0,4800.0,1.0,70800.0,2.0,0.0,0.0,0.0,0.0,3
C00001983,7800.0,1.0,9600.0,1.0,36200.0,2.0,70000.0,6.0,41200.0,1.0,2
C00001984,9800.0,1.0,0.0,0.0,70800.0,4.0,43500.0,3.0,0.0,0.0,3
C00001985,0.0,0.0,1200.0,1.0,16500.0,1.0,15800.0,1.0,0.0,0.0,3
C00001986,0.0,0.0,4360.0,2.0,36500.0,2.0,0.0,0.0,0.0,0.0,3
C00001987,20000.0,2.0,0.0,0.0,66000.0,2.0,0.0,0.0,0.0,0.0,1
C00001988,9800.0,1.0,25780.0,5.0,59800.0,3.0,21300.0,2.0,19800.0,1.0,2
C00001989,22700.0,2.0,9260.0,3.0,7600.0,1.0,31000.0,3.0,34800.0,2.0,1
C00001990,17600.0,2.0,5280.0,1.0,14300.0,1.0,8700.0,1.0,0.0,0.0,1
C00001991,56000.0,3.0,7460.0,2.0,14300.0,1.0,44000.0,1.0,82400.0,1.0,1
C00001992,9800.0,1.0,0.0,0.0,36500.0,2.0,0.0,0.0,0.0,0.0,3
C00001993,9800.0,1.0,0.0,0.0,56000.0,3.0,54200.0,3.0,0.0,0.0,3
C00001994,0.0,0.0,0.0,0.0,33000.0,2.0,20000.0,1.0,0.0,0.0,3
C00001995,0.0,0.0,0.0,0.0,16500.0,1.0,85900.0,3.0,0.0,0.0,3
C00001996,20000.0,2.0,6980.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C00001997,0.0,0.0,2180.0,1.0,14300.0,1.0,48200.0,2.0,0.0,0.0,3
C00001998,22700.0,2.0,4800.0,1.0,32400.0,2.0,0.0,0.0,0.0,0.0,1
C00001999,18000.0,2.0,0.0,0.0,16500.0,1.0,7600.0,1.0,18900.0,1.0,0
C00002000,50500.0,4.0,10680.0,3.0,88400.0,3.0,78800.0,5.0,142500.0,2.0,2
C00002001,9800.0,1.0,14000.0,2.0,46700.0,3.0,91300.0,6.0,0.0,0.0,2
C00002002,0.0,0.0,2180.0,1.0,16500.0,1.0,14500.0,1.0,0.0,0.0,3
C00002003,0.0,0.0,2280.0,1.0,72000.0,4.0,20000.0,2.0,0.0,0.0,3
C00002004,37200.0,3.0,4800.0,1.0,19800.0,1.0,34300.0,2.0,142600.0,4.0,0
C00002005,21700.0,2.0,2280.0,1.0,40600.0,3.0,0.0,0.0,70400.0,1.0,0
C00002006,43000.0,5.0,16980.0,4.0,14300.0,1.0,92900.0,5.0,0.0,0.0,1
C00002007,29400.0,1.0,0.0,0.0,20000.0,1.0,0.0,0.0,19800.0,1.0,0
C00002008,15600.0,1.0,4300.0,1.0,19800.0,1.0,79000.0,3.0,0.0,0.0,3
C00002009,15690.0,2.0,4800.0,1.0,209200.0,7.0,0.0,0.0,41200.0,1.0,2
C00002010,0.0,0.0,5280.0,1.0,0.0,0.0,32200.0,3.0,0.0,0.0,3
C00002011,0.0,0.0,7080.0,2.0,18100.0,1.0,7600.0,1.0,0.0,0.0,3
C00002012,18600.0,2.0,6000.0,2.0,0.0,0.0,38600.0,3.0,0.0,0.0,1
C00002013,0.0,0.0,0.0,0.0,0.0,0.0,59400.0,3.0,0.0,0.0,3
C00002014,49400.0,3.0,3160.0,2.0,168000.0,4.0,22700.0,2.0,0.0,0.0,1
C00002015,7800.0,1.0,980.0,1.0,20000.0,1.0,12300.0,1.0,0.0,0.0,3
C00002016,0.0,0.0,0.0,0.0,96500.0,2.0,7600.0,1.0,38900.0,1.0,0
C00002017,0.0,0.0,0.0,0.0,40000.0,1.0,52000.0,3.0,0.0,0.0,3
C00002018,0.0,0.0,9160.0,2.0,40000.0,2.0,69600.0,2.0,0.0,0.0,3
C00002019,67990.0,3.0,0.0,0.0,36500.0,2.0,7900.0,1.0,19400.0,1.0,1
C00002020,0.0,0.0,6260.0,2.0,0.0,0.0,7600.0,1.0,0.0,0.0,3
C00002021,0.0,0.0,980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
C00002022,0.0,0.0,0.0,0.0,49500.0,2.0,0.0,0.0,0.0,0.0,3
C00002023,0.0,0.0,0.0,0.0,14300.0,1.0,46800.0,2.0,0.0,0.0,3
C00002024,28500.0,3.0,7460.0,2.0,36200.0,2.0,96600.0,5.0,16800.0,1.0,1
C00002025,9800.0,1.0,1200.0,1.0,33000.0,2.0,0.0,0.0,0.0,0.0,3
C00002026,5890.0,1.0,0.0,0.0,72800.0,4.0,15500.0,2.0,61600.0,1.0,0
C00002027,0.0,0.0,0.0,0.0,0.0,0.0,24600.0,1.0,71500.0,2.0,0
C00002028,16600.0,2.0,1200.0,1.0,14300.0,1.0,17600.0,1.0,0.0,0.0,3
C00002029,0.0,0.0,3380.0,2.0,0.0,0.0,30500.0,2.0,20800.0,1.0,0
C00002030,0.0,0.0,0.0,0.0,27600.0,2.0,29600.0,4.0,0.0,0.0,3
C00002031,0.0,0.0,4560.0,1.0,14300.0,1.0,39600.0,2.0,0.0,0.0,3
C00002032,9800.0,1.0,980.0,1.0,7600.0,1.0,50300.0,3.0,0.0,0.0,3
C00002033,0.0,0.0,7560.0,2.0,19800.0,1.0,0.0,0.0,0.0,0.0,3
C00002034,39600.0,3.0,0.0,0.0,32400.0,2.0,59200.0,4.0,0.0,0.0,1
C00002035,0.0,0.0,2180.0,1.0,120400.0,5.0,48600.0,4.0,0.0,0.0,2
C00002036,25800.0,3.0,0.0,0.0,28600.0,1.0,29400.0,2.0,31000.0,1.0,1
C00002037,0.0,0.0,0.0,0.0,16500.0,1.0,7900.0,1.0,0.0,0.0,3
C00002038,0.0,0.0,7560.0,2.0,0.0,0.0,39900.0,2.0,0.0,0.0,3
C00002039,0.0,0.0,0.0,0.0,28600.0,2.0,18400.0,1.0,35200.0,1.0,0
C00002040,0.0,0.0,0.0,0.0,50800.0,3.0,16000.0,1.0,20800.0,1.0,0
C00002041,9800.0,1.0,26460.0,4.0,80000.0,3.0,15800.0,2.0,0.0,0.0,2
C00002042,0.0,0.0,0.0,0.0,33000.0,2.0,0.0,0.0,0.0,0.0,3
C00002043,0.0,0.0,0.0,0.0,36200.0,2.0,0.0,0.0,16800.0,1.0,0
C00002044,0.0,0.0,0.0,0.0,20000.0,1.0,26000.0,2.0,0.0,0.0,3
C00002045,0.0,0.0,0.0,0.0,16500.0,1.0,28300.0,2.0,0.0,0.0,3
C00002046,23400.0,1.0,14400.0,1.0,18100.0,1.0,0.0,0.0,53400.0,3.0,0
C00002047,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1.0,37600.0,2.0,0
C00002048,0.0,0.0,0.0,0.0,34100.0,2.0,58300.0,3.0,35200.0,1.0,0
C00002049,17600.0,2.0,12960.0,4.0,102700.0,4.0,18400.0,1.0,35200.0,1.0,2
C00002050,17600.0,1.0,2280.0,1.0,19800.0,1.0,11000.0,1.0,0.0,0.0,3
C00002051,7800.0,1.0,4560.0,1.0,20000.0,1.0,15800.0,2.0,0.0,0.0,3
C00002052,0.0,0.0,2400.0,2.0,48400.0,3.0,49200.0,3.0,0.0,0.0,3
C00002053,58400.0,4.0,4560.0,2.0,156700.0,5.0,55800.0,5.0,35200.0,1.0,2
C00002054,18600.0,2.0,0.0,0.0,16500.0,1.0,28400.0,2.0,0.0,0.0,1
C00002055,17600.0,2.0,6260.0,2.0,77100.0,5.0,62800.0,2.0,20800.0,1.0,2
C00002056,9800.0,1.0,3380.0,2.0,34100.0,2.0,83100.0,3.0,33600.0,2.0,2
C00002057,6800.0,1.0,0.0,0.0,20000.0,1.0,22400.0,2.0,0.0,0.0,3
C00002058,6800.0,1.0,0.0,0.0,96500.0,2.0,91000.0,4.0,0.0,0.0,3
C00002059,0.0,0.0,1200.0,1.0,18100.0,1.0,0.0,0.0,0.0,0.0,3
C00002060,0.0,0.0,2180.0,1.0,47300.0,3.0,31800.0,2.0,0.0,0.0,3
C00002061,37600.0,3.0,9580.0,2.0,60700.0,3.0,15100.0,1.0,135600.0,2.0,1
C00002062,5890.0,1.0,2280.0,1.0,52200.0,3.0,11000.0,1.0,31000.0,1.0,0
C00002063,31290.0,4.0,5280.0,1.0,32400.0,2.0,46200.0,4.0,35200.0,1.0,1
C00002064,0.0,0.0,2180.0,1.0,70300.0,4.0,0.0,0.0,18900.0,1.0,0
C00002065,0.0,0.0,0.0,0.0,0.0,0.0,61300.0,5.0,0.0,0.0,3
C00002066,16600.0,2.0,0.0,0.0,90600.0,4.0,26900.0,2.0,0.0,0.0,1
C00002067,0.0,0.0,5280.0,1.0,0.0,0.0,0.0,0.0,62000.0,1.0,0
C00002068,0.0,0.0,980.0,1.0,16500.0,1.0,0.0,0.0,0.0,0.0,3
C00002069,15600.0,1.0,9360.0,2.0,16500.0,1.0,0.0,0.0,36000.0,1.0,0
C00002070,7800.0,1.0,980.0,1.0,53900.0,2.0,26200.0,3.0,40600.0,2.0,0
C00002071,41490.0,3.0,10580.0,3.0,14300.0,1.0,15100.0,1.0,31000.0,1.0,1
C00002072,6800.0,1.0,0.0,0.0,20000.0,1.0,34800.0,2.0,30800.0,1.0,0
C00002073,17670.0,1.0,2280.0,1.0,53000.0,3.0,11000.0,1.0,16800.0,1.0,0
C00002074,29500.0,3.0,17520.0,4.0,104900.0,6.0,40500.0,3.0,39600.0,1.0,2
C00002075,0.0,0.0,4460.0,2.0,78700.0,4.0,10000.0,1.0,0.0,0.0,3
C00002076,0.0,0.0,5280.0,1.0,0.0,0.0,12300.0,1.0,30800.0,1.0,0
C00002077,19000.0,2.0,0.0,0.0,90100.0,5.0,82000.0,2.0,49900.0,2.0,2
C00002078,0.0,0.0,0.0,0.0,33000.0,2.0,0.0,0.0,0.0,0.0,3
C00002079,33360.0,2.0,1960.0,1.0,66500.0,3.0,30200.0,2.0,41000.0,2.0,1
C00002080,0.0,0.0,0.0,0.0,33000.0,2.0,0.0,0.0,20800.0,1.0,0
C00002081,19700.0,2.0,21120.0,1.0,46700.0,3.0,94900.0,3.0,56700.0,3.0,2
C00002082,0.0,0.0,1960.0,1.0,0.0,0.0,18400.0,1.0,31900.0,1.0,0
C00002083,0.0,0.0,9600.0,2.0,18100.0,1.0,0.0,0.0,0.0,0.0,3
C00002084,14600.0,2.0,5280.0,1.0,56000.0,3.0,11000.0,1.0,18900.0,1.0,1
C00002085,0.0,0.0,0.0,0.0,20000.0,1.0,36600.0,2.0,39600.0,1.0,0
C00002086,0.0,0.0,0.0,0.0,0.0,0.0,62300.0,3.0,0.0,0.0,3
C00002087,5890.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
C00002088,0.0,0.0,0.0,0.0,82900.0,4.0,17600.0,1.0,0.0,0.0,3
C00002089,0.0,0.0,0.0,0.0,72000.0,4.0,12400.0,1.0,0.0,0.0,3
C00002090,47600.0,2.0,0.0,0.0,0.0,0.0,28200.0,2.0,0.0,0.0,1
C00002091,9800.0,1.0,0.0,0.0,18100.0,1.0,7600.0,1.0,0.0,0.0,3
C00002092,9800.0,1.0,0.0,0.0,0.0,0.0,57600.0,5.0,22100.0,1.0,0
C00002093,39200.0,1.0,3380.0,2.0,0.0,0.0,15200.0,2.0,37800.0,2.0,0
C00002094,35200.0,1.0,0.0,0.0,16500.0,1.0,16300.0,2.0,0.0,0.0,1
C00002095,19600.0,1.0,0.0,0.0,0.0,0.0,47700.0,1.0,0.0,0.0,3
C00002096,10200.0,1.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
C00002097,0.0,0.0,7680.0,3.0,16500.0,1.0,31100.0,2.0,0.0,0.0,3
C00002098,7800.0,1.0,1200.0,1.0,0.0,0.0,12300.0,1.0,0.0,0.0,3
C00002099,20000.0,2.0,4800.0,1.0,0.0,0.0,23500.0,2.0,0.0,0.0,1
C00002100,9800.0,1.0,0.0,0.0,0.0,0.0,29000.0,1.0,58300.0,2.0,0
C00002101,0.0,0.0,5660.0,3.0,16500.0,1.0,0.0,0.0,0.0,0.0,3
C00002102,6800.0,1.0,8720.0,2.0,111500.0,2.0,86800.0,4.0,0.0,0.0,2
C00002103,15600.0,1.0,8180.0,3.0,0.0,0.0,28300.0,2.0,31000.0,1.0,0
C00002104,45200.0,3.0,0.0,0.0,0.0,0.0,134000.0,3.0,54100.0,2.0,1
C00002105,0.0,0.0,0.0,0.0,20000.0,1.0,8700.0,1.0,16800.0,1.0,0
C00002106,9800.0,1.0,0.0,0.0,20000.0,1.0,18400.0,1.0,0.0,0.0,3
C00002107,52900.0,5.0,2280.0,1.0,14300.0,1.0,27300.0,2.0,31000.0,1.0,1
C00002108,36000.0,4.0,4360.0,3.0,118400.0,4.0,56700.0,2.0,52900.0,2.0,2
C00002109,0.0,0.0,0.0,0.0,56500.0,3.0,14500.0,1.0,0.0,0.0,3
C00002110,38700.0,1.0,21120.0,1.0,0.0,0.0,8700.0,1.0,30800.0,1.0,1
C00002111,0.0,0.0,1200.0,1.0,49500.0,3.0,67600.0,3.0,77600.0,1.0,0
C00002112,52100.0,3.0,3480.0,2.0,57700.0,3.0,53400.0,4.0,101600.0,2.0,1
C00002113,0.0,0.0,2180.0,1.0,0.0,0.0,0.0,0.0,17000.0,1.0,0
C00002114,12900.0,1.0,6260.0,2.0,0.0,0.0,44600.0,4.0,0.0,0.0,3
C00002115,9800.0,1.0,0.0,0.0,19800.0,1.0,61200.0,3.0,16800.0,1.0,0
C00002116,0.0,0.0,6480.0,2.0,0.0,0.0,36900.0,1.0,39600.0,1.0,0
C00002117,16600.0,2.0,0.0,0.0,53900.0,3.0,48900.0,3.0,52000.0,2.0,0
C00002118,5890.0,1.0,0.0,0.0,0.0,0.0,33500.0,2.0,0.0,0.0,3
C00002119,9800.0,1.0,7560.0,2.0,0.0,0.0,7600.0,1.0,0.0,0.0,3
C00002120,5890.0,1.0,0.0,0.0,16500.0,1.0,0.0,0.0,0.0,0.0,3
C00002121,10200.0,1.0,4300.0,1.0,0.0,0.0,15800.0,1.0,62000.0,1.0,0
C00002122,0.0,0.0,0.0,0.0,16500.0,1.0,14500.0,1.0,38900.0,1.0,0
C00002123,9800.0,1.0,0.0,0.0,46700.0,3.0,7600.0,1.0,93000.0,2.0,0
C00002124,10200.0,1.0,6840.0,1.0,0.0,0.0,0.0,0.0,16800.0,1.0,0
C00002125,9800.0,1.0,0.0,0.0,45100.0,3.0,18400.0,1.0,0.0,0.0,3
C00002126,9800.0,1.0,1960.0,2.0,18100.0,1.0,26900.0,2.0,18900.0,1.0,0
C00002127,18790.0,2.0,0.0,0.0,0.0,0.0,26700.0,1.0,22100.0,1.0,0
C00002128,0.0,0.0,1200.0,1.0,16500.0,1.0,0.0,0.0,78000.0,2.0,0
C00002129,0.0,0.0,0.0,0.0,14300.0,1.0,7900.0,1.0,0.0,0.0,3
C00002130,0.0,0.0,2280.0,1.0,16500.0,1.0,20200.0,2.0,0.0,0.0,3
C00002131,0.0,0.0,1960.0,1.0,20000.0,1.0,20000.0,2.0,19400.0,1.0,0
C00002132,8800.0,1.0,0.0,0.0,74300.0,4.0,10000.0,1.0,0.0,0.0,3
C00002133,0.0,0.0,2180.0,1.0,19800.0,1.0,7600.0,1.0,0.0,0.0,3
C00002134,9800.0,1.0,7240.0,2.0,53000.0,2.0,12300.0,1.0,30800.0,1.0,0
C00002135,7800.0,1.0,0.0,0.0,76500.0,2.0,24600.0,1.0,0.0,0.0,3
C00002136,13600.0,1.0,3480.0,2.0,0.0,0.0,45300.0,1.0,0.0,0.0,3
C00002137,0.0,0.0,0.0,0.0,40000.0,2.0,10000.0,1.0,20800.0,1.0,0
C00002138,17670.0,2.0,0.0,0.0,73000.0,4.0,32500.0,2.0,0.0,0.0,1
C00002139,37580.0,3.0,10080.0,2.0,156200.0,5.0,116100.0,4.0,60100.0,2.0,2
C00002140,32900.0,3.0,6980.0,2.0,0.0,0.0,42400.0,2.0,0.0,0.0,1
C00002141,0.0,0.0,0.0,0.0,14300.0,1.0,18400.0,1.0,0.0,0.0,3
C00002142,0.0,0.0,3380.0,2.0,42900.0,1.0,0.0,0.0,63800.0,1.0,0
C00002143,9800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
C00002144,19700.0,2.0,1200.0,1.0,14300.0,1.0,17800.0,2.0,0.0,0.0,1
C00002145,0.0,0.0,8060.0,3.0,19800.0,1.0,93200.0,4.0,35200.0,1.0,2
C00002146,19700.0,2.0,1200.0,1.0,14300.0,1.0,47000.0,3.0,16800.0,1.0,1
C00002147,0.0,0.0,7520.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3
C00002148,0.0,0.0,0.0,0.0,50500.0,3.0,28600.0,2.0,44200.0,2.0,0
C00002149,16600.0,2.0,2180.0,1.0,149900.0,5.0,139600.0,9.0,73000.0,3.0,2
C00002150,7800.0,1.0,0.0,0.0,16500.0,1.0,24500.0,2.0,92300.0,4.0,0
C00002151,10200.0,1.0,0.0,0.0,30800.0,2.0,31800.0,2.0,0.0,0.0,3
C00002152,50890.0,4.0,2280.0,1.0,14300.0,1.0,15200.0,2.0,0.0,0.0,1
C00002153,0.0,0.0,0.0,0.0,36500.0,2.0,23600.0,2.0,0.0,0.0,3
C00002154,0.0,0.0,9600.0,1.0,18100.0,1.0,31000.0,2.0,0.0,0.0,3
C00002155,29900.0,3.0,0.0,0.0,72000.0,4.0,85300.0,5.0,0.0,0.0,1
C00002156,8800.0,1.0,4800.0,1.0,36500.0,2.0,7600.0,1.0,0.0,0.0,3
C00002157,0.0,0.0,0.0,0.0,34300.0,2.0,7900.0,1.0,38900.0,1.0,0
C00002158,8800.0,1.0,8540.0,3.0,62700.0,3.0,16500.0,2.0,0.0,0.0,3
C00002159,25490.0,3.0,0.0,0.0,39800.0,2.0,11000.0,1.0,0.0,0.0,1
C00002160,0.0,0.0,3480.0,2.0,97300.0,4.0,42700.0,3.0,37800.0,1.0,2
C00002161,9800.0,1.0,980.0,1.0,50800.0,3.0,7900.0,1.0,30800.0,1.0,0
C00002162,19600.0,2.0,2180.0,1.0,48400.0,3.0,0.0,0.0,39900.0,2.0,0
C00002163,0.0,0.0,0.0,0.0,14300.0,1.0,46900.0,2.0,0.0,0.0,3
C00002164,0.0,0.0,0.0,0.0,179300.0,4.0,0.0,0.0,60400.0,2.0,0
C00002165,27870.0,2.0,11660.0,5.0,0.0,0.0,0.0,0.0,21000.0,1.0,1
C00002166,13690.0,2.0,13820.0,4.0,52200.0,3.0,23400.0,2.0,0.0,0.0,2
C00002167,0.0,0.0,980.0,1.0,0.0,0.0,10000.0,1.0,0.0,0.0,3
C00002168,0.0,0.0,0.0,0.0,28600.0,1.0,14500.0,1.0,19400.0,1.0,0
C00002169,12900.0,1.0,0.0,0.0,143200.0,5.0,27300.0,3.0,41200.0,1.0,2
C00002170,0.0,0.0,1200.0,1.0,20000.0,1.0,18400.0,1.0,38900.0,1.0,0
C00002171,0.0,0.0,4560.0,1.0,161700.0,6.0,35100.0,3.0,37800.0,2.0,2
C00002172,0.0,0.0,0.0,0.0,0.0,0.0,22800.0,2.0,36200.0,2.0,0
C00002173,26400.0,1.0,7080.0,2.0,86700.0,3.0,40400.0,3.0,41200.0,1.0,2
C00002174,0.0,0.0,0.0,0.0,0.0,0.0,53500.0,4.0,0.0,0.0,3
C00002175,0.0,0.0,4560.0,2.0,30800.0,2.0,14500.0,1.0,18000.0,1.0,0
C00002176,9800.0,1.0,0.0,0.0,16500.0,1.0,24500.0,2.0,0.0,0.0,3
C00002177,9800.0,1.0,980.0,1.0,190200.0,10.0,50900.0,4.0,78800.0,3.0,2
C00002178,0.0,0.0,0.0,0.0,59600.0,3.0,111100.0,6.0,18900.0,1.0,2
C00002179,0.0,0.0,4800.0,1.0,40000.0,1.0,25900.0,2.0,19400.0,1.0,0
C00002180,9800.0,1.0,0.0,0.0,57200.0,1.0,15100.0,1.0,0.0,0.0,3
C00002181,0.0,0.0,4800.0,1.0,49500.0,3.0,0.0,0.0,0.0,0.0,3
C00002182,8800.0,1.0,7560.0,2.0,16500.0,1.0,0.0,0.0,0.0,0.0,3
C00002183,0.0,0.0,5280.0,1.0,16500.0,1.0,79500.0,3.0,0.0,0.0,3
C00002184,7800.0,1.0,0.0,0.0,0.0,0.0,7600.0,1.0,124000.0,1.0,0
C00002185,5890.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30800.0,1.0,0
C00002186,21580.0,2.0,2180.0,1.0,0.0,0.0,0.0,0.0,19400.0,1.0,0
C00002187,27380.0,3.0,0.0,0.0,50500.0,2.0,75900.0,5.0,22100.0,1.0,1
C00002188,5890.0,1.0,2280.0,1.0,0.0,0.0,49600.0,3.0,0.0,0.0,3
C00002189,8800.0,1.0,0.0,0.0,0.0,0.0,65400.0,3.0,18900.0,1.0,0
C00002190,9800.0,1.0,6000.0,2.0,59400.0,2.0,78600.0,3.0,0.0,0.0,2
C00002191,0.0,0.0,2180.0,1.0,0.0,0.0,23200.0,2.0,0.0,0.0,3
C00002192,9800.0,1.0,0.0,0.0,75800.0,3.0,18600.0,2.0,0.0,0.0,3
C00002193,0.0,0.0,2180.0,1.0,33000.0,1.0,0.0,0.0,0.0,0.0,3
C00002194,0.0,0.0,2400.0,1.0,39600.0,2.0,73600.0,1.0,35200.0,1.0,0
C00002195,0.0,0.0,5280.0,1.0,14300.0,1.0,24100.0,3.0,0.0,0.0,3
C00002196,27400.0,2.0,5780.0,2.0,59400.0,3.0,59300.0,7.0,35200.0,1.0,2
C00002197,45090.0,4.0,15840.0,1.0,37900.0,2.0,44400.0,3.0,0.0,0.0,1
C00002198,38000.0,3.0,14920.0,2.0,90200.0,6.0,83600.0,3.0,95200.0,3.0,2
C00002199,24800.0,3.0,4800.0,1.0,45100.0,3.0,26000.0,2.0,51600.0,2.0,1
C00002200,9800.0,1.0,2280.0,1.0,110300.0,3.0,18400.0,1.0,37800.0,1.0,0
C00002201,0.0,0.0,1200.0,1.0,18100.0,1.0,38400.0,3.0,0.0,0.0,3
C00002202,8800.0,1.0,0.0,0.0,20000.0,1.0,0.0,0.0,0.0,0.0,3
C00002203,17670.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,127600.0,1.0,0
C00002204,40000.0,2.0,9640.0,2.0,37900.0,2.0,26700.0,2.0,22100.0,1.0,1
C00002205,0.0,0.0,0.0,0.0,60000.0,1.0,7600.0,1.0,0.0,0.0,3
C00002206,39200.0,1.0,4800.0,1.0,90500.0,4.0,0.0,0.0,0.0,0.0,1
C00002207,0.0,0.0,2180.0,1.0,14300.0,1.0,115800.0,4.0,0.0,0.0,3
C00002208,0.0,0.0,0.0,0.0,46700.0,3.0,43400.0,3.0,67200.0,1.0,0
C00002209,19600.0,1.0,0.0,0.0,57700.0,3.0,18400.0,1.0,0.0,0.0,3
C00002210,42000.0,5.0,4800.0,1.0,33000.0,2.0,58700.0,4.0,0.0,0.0,1
C00002211,0.0,0.0,9360.0,2.0,122500.0,4.0,26100.0,2.0,0.0,0.0,2
C00002212,0.0,0.0,0.0,0.0,0.0,0.0,8700.0,1.0,31900.0,1.0,0
